Gene_Name,Index
MS4A6E,11682
MS4A7,11683
MS4A8B,11684
MSANTD1,11685
MSANTD2,11686
MSANTD3,11687
MSANTD3-TMEFF1,11688
MSANTD4,11689
MSC,11690
MSGN1,11691
MSH2,11692
MSH3,11693
MSH4,11694
MSH5,11695
MSH6,11696
MSI1,11697
MSI2,11698
MSL1,11699
MSL2,11700
MSL3,11701
MSL3L2,11702
MSLN,11703
MSLNL,11704
MSMB,11705
MSMO1,11706
MSMP,11707
MSN,11708
MSR1,11709
MSRA,11710
MSRB1,11711
MSRB2,11712
MSRB3,11713
MSS51,11714
MST1,11715
MST1P2,11716
MST1P9,11717
MST1R,11718
MST4,11719
MSTN,11720
MSTO1,11721
MSTO2P,11722
MSX1,11723
MSX2,11724
MT-ATP6,11725
MT-CO1,11726
MT-CO3,11727
MT-CYB,11728
MT-ND1,11729
MT-ND3,11730
MT-ND4,11731
MT-ND5,11732
MT1A,11733
MT1B,11734
MT1E,11735
MT1F,11736
MT1G,11737
MT1H,11738
MT1M,11739
MT2A,11740
MT3,11741
MT4,11742
MTA1,11743
MTA2,11744
MTA3,11745
MTAP,11746
MTBP,11747
MTCH1,11748
MTCH2,11749
MTCP1,11750
MTCP1NB,11751
MTDH,11752
MTERF,11753
MTERFD1,11754
MTERFD2,11755
MTERFD3,11756
MTF1,11757
MTF2,11758
MTFMT,11759
MTFP1,11760
MTFR1,11761
MTG1,11762
MTHFD1,11763
MTHFD1L,11764
MTHFD2,11765
MTHFD2L,11766
MTHFR,11767
MTHFS,11768
MTHFSD,11769
MTIF2,11770
MTIF3,11771
MTL5,11772
MTM1,11773
MTMR1,11774
MTMR10,11775
MTMR11,11776
MTMR12,11777
MTMR14,11778
MTMR15,11779
MTMR2,11780
MTMR3,11781
MTMR4,11782
MTMR6,11783
MTMR7,11784
MTMR8,11785
MTMR9,11786
MTNR1A,11787
MTNR1B,11788
MTO1,11789
MTOR,11790
MTP18,11791
MTPAP,11792
MTPN,11793
MTR,11794
MTRF1,11795
MTRF1L,11796
MTRNR2L3,11797
MTRNR2L5,11798
MTRR,11799
MTSS1,11800
MTSS1L,11801
MTTP,11802
MTUS1,11803
MTUS2,11804
MTX1,11805
MTX2,11806
MTX3,11807
MUC1,11808
MUC12,11809
MUC13,11810
MUC15,11811
MUC16,11812
MUC17,11813
MUC19,11814
MUC2,11815
MUC20,11816
MUC21,11817
MUC3A,11818
MUC3B,11819
MUC4,11820
MUC5AC,11821
MUC5B,11822
MUC6,11823
MUC7,11824
MUDENG,11825
MUL1,11826
MUM1,11827
MUM1L1,11828
MURC,11829
MUS81,11830
MUSK,11831
MUSTN1,11832
MUT,11833
MUTED,11834
MUTYH,11835
MVD,11836
MVK,11837
MVP,11838
MX1,11839
MX2,11840
MXD1,11841
MXD3,11842
MXD4,11843
MXI1,11844
MXRA5,11845
MXRA7,11846
MXRA8,11847
MYADM,11848
MYADML,11849
MYADML2,11850
MYB,11851
MYBBP1A,11852
MYBL1,11853
MYBL2,11854
MYBPC1,11855
MYBPC2,11856
MYBPC3,11857
MYBPH,11858
MYBPHL,11859
MYC,11860
MYCBP,11861
MYCBP2,11862
MYCBPAP,11863
MYCL1,11864
MYCN,11865
MYCT1,11866
MYD88,11867
MYEF2,11868
MYEOV,11869
MYEOV2,11870
MYF5,11871
MYF6,11872
MYH1,11873
MYH10,11874
MYH11,11875
MYH13,11876
MYH14,11877
MYH15,11878
MYH2,11879
MYH3,11880
MYH4,11881
MYH6,11882
MYH7,11883
MYH7B,11884
MYH8,11885
MYH9,11886
MYL1,11887
MYL10,11888
MYL12A,11889
MYL12B,11890
MYL2,11891
MYL3,11892
MYL4,11893
MYL5,11894
MYL6,11895
MYL6B,11896
MYL7,11897
MYL9,11898
MYLIP,11899
MYLK,11900
MYLK2,11901
MYLK3,11902
MYLK4,11903
MYLPF,11904
MYNN,11905
MYO10,11906
MYO15A,11907
MYO15B,11908
MYO16,11909
MYO18A,11910
MYO18B,11911
MYO19,11912
MYO1A,11913
MYO1B,11914
MYO1C,11915
MYO1D,11916
MYO1E,11917
MYO1F,11918
MYO1G,11919
MYO1H,11920
MYO3A,11921
MYO3B,11922
MYO5A,11923
MYO5B,11924
MYO5C,11925
MYO6,11926
MYO7A,11927
MYO7B,11928
MYO9A,11929
MYO9B,11930
MYOC,11931
MYOCD,11932
MYOD1,11933
MYOF,11934
MYOG,11935
MYOM1,11936
MYOM2,11937
MYOM3,11938
MYOT,11939
MYOZ1,11940
MYOZ2,11941
MYOZ3,11942
MYPN,11943
MYPOP,11944
MYRIP,11945
MYSM1,11946
MYST1,11947
MYST2,11948
MYST3,11949
MYST4,11950
MYT1,11951
MYT1L,11952
MZB1,11953
MZF1,11954
MZT1,11955
MZT2B,11956
N-PAC,11957
N4BP1,11958
N4BP2,11959
N4BP2L1,11960
N4BP2L2,11961
N4BP3,11962
N6AMT1,11963
N6AMT2,11964
NAA10,11965
NAA11,11966
NAA15,11967
NAA16,11968
NAA20,11969
NAA25,11970
NAA30,11971
NAA35,11972
NAA38,11973
NAA40,11974
NAA50,11975
NAA60,11976
NAAA,11977
NAALAD2,11978
NAALADL1,11979
NAALADL2,11980
NAB1,11981
NAB2,11982
NABP2,11983
NACA,11984
NACA2,11985
NACAD,11986
NACAP1,11987
NACC1,11988
NACC2,11989
NADK,11990
NADKD1,11991
NADSYN1,11992
NAE1,11993
NAF1,11994
NAGA,11995
NAGK,11996
NAGLU,11997
NAGPA,11998
NAGS,11999
NAIF1,12000
NAIP,12001
NALCN,12002
NAMPT,12003
NAMPTL,12004
NANOG,12005
NANOGNB,12006
NANOGP1,12007
NANOS1,12008
NANOS2,12009
NANOS3,12010
NANP,12011
NANS,12012
NAP1L1,12013
NAP1L2,12014
NAP1L3,12015
NAP1L4,12016
NAP1L5,12017
NAPA,12018
NAPB,12019
NAPEPLD,12020
NAPG,12021
NAPRT1,12022
NAPSA,12023
NAPSB,12024
NARF,12025
NARFL,12026
NARG1L,12027
NARG2,12028
NARS,12029
NARS2,12030
NASP,12031
NAT1,12032
NAT10,12033
NAT14,12034
NAT15,12035
NAT16,12036
NAT2,12037
NAT6,12038
NAT8,12039
NAT8B,12040
NAT8L,12041
NAT9,12042
NAV1,12043
NAV2,12044
NAV3,12045
NBAS,12046
NBEA,12047
NBEAL1,12048
NBEAL2,12049
NBL1,12050
NBN,12051
NBPF1,12052
NBPF10,12053
NBPF11,12054
NBPF12,12055
NBPF14,12056
NBPF15,12057
NBPF16,12058
NBPF20,12059
NBPF22P,12060
NBPF3,12061
NBPF4,12062
NBPF7,12063
NBPF9,12064
NBR1,12065
NBR2,12066
NCALD,12067
NCAM1,12068
NCAM2,12069
NCAN,12070
NCAPD2,12071
NCAPD3,12072
NCAPG,12073
NCAPG2,12074
NCAPH,12075
NCAPH2,12076
NCBP1,12077
NCBP2,12078
NCCRP1,12079
NCDN,12080
NCEH1,12081
NCF1,12082
NCF1B,12083
NCF1C,12084
NCF2,12085
NCF4,12086
NCK1,12087
NCK2,12088
NCKAP1,12089
NCKAP1L,12090
NCKAP5,12091
NCKAP5L,12092
NCKIPSD,12093
NCL,12094
NCLN,12095
NCMAP,12096
NCOA1,12097
NCOA2,12098
NCOA3,12099
NCOA4,12100
NCOA5,12101
NCOA6,12102
NCOA7,12103
NCOR1,12104
NCOR2,12105
NCR1,12106
NCR2,12107
NCR3,12108
NCR3LG1,12109
NCRNA00052,12110
NCRNA00174,12111
NCRNA00175,12112
NCRNA00188,12113
NCRNA00207,12114
NCS1,12115
NCSTN,12116
NDC80,12117
NDE1,12118
NDEL1,12119
NDFIP1,12120
NDFIP2,12121
NDN,12122
NDNF,12123
NDNL2,12124
NDOR1,12125
NDP,12126
NDRG1,12127
NDRG2,12128
NDRG3,12129
NDRG4,12130
NDST1,12131
NDST2,12132
NDST3,12133
NDST4,12134
NDUFA1,12135
NDUFA10,12136
NDUFA11,12137
NDUFA12,12138
NDUFA13,12139
NDUFA2,12140
NDUFA3,12141
NDUFA4,12142
NDUFA4L2,12143
NDUFA5,12144
NDUFA6,12145
NDUFA7,12146
NDUFA8,12147
NDUFA9,12148
NDUFAB1,12149
NDUFAF1,12150
NDUFAF2,12151
NDUFAF3,12152
NDUFAF4,12153
NDUFAF5,12154
NDUFB1,12155
NDUFB10,12156
NDUFB11,12157
NDUFB2,12158
NDUFB3,12159
NDUFB4,12160
NDUFB5,12161
NDUFB6,12162
NDUFB7,12163
NDUFB8,12164
NDUFB9,12165
NDUFC1,12166
NDUFC2,12167
NDUFS1,12168
NDUFS2,12169
NDUFS3,12170
NDUFS4,12171
NDUFS5,12172
NDUFS6,12173
NDUFS7,12174
NDUFS8,12175
NDUFV1,12176
NDUFV2,12177
NDUFV3,12178
NEB,12179
NEBL,12180
NECAB1,12181
NECAB2,12182
NECAB3,12183
NECAP1,12184
NECAP2,12185
NEDD1,12186
NEDD4,12187
NEDD4L,12188
NEDD8,12189
NEDD8-MDP1,12190
NEDD9,12191
NEFH,12192
NEFL,12193
NEFM,12194
NEGR1,12195
NEIL1,12196
NEIL2,12197
NEIL3,12198
NEK1,12199
NEK10,12200
NEK11,12201
NEK2,12202
NEK3,12203
NEK4,12204
NEK5,12205
NEK6,12206
NEK7,12207
NEK8,12208
NEK9,12209
NELF,12210
NELL1,12211
NELL2,12212
NEMF,12213
NENF,12214
NEO1,12215
NES,12216
NET1,12217
NETO1,12218
NETO2,12219
NEU1,12220
NEU2,12221
NEU3,12222
NEU4,12223
NEURL,12224
NEURL2,12225
NEURL3,12226
NEURL4,12227
NEUROD1,12228
NEUROD2,12229
NEUROD4,12230
NEUROD6,12231
NEUROG1,12232
NEUROG2,12233
NEUROG3,12234
NEXN,12235
NF1,12236
NF1P5,12237
NF2,12238
NFAM1,12239
NFASC,12240
NFAT5,12241
NFATC1,12242
NFATC2,12243
NFATC2IP,12244
NFATC3,12245
NFATC4,12246
NFE2,12247
NFE2L1,12248
NFE2L2,12249
NFE2L3,12250
NFE4,12251
NFIA,12252
NFIB,12253
NFIC,12254
NFIL3,12255
NFIX,12256
NFKB1,12257
NFKB2,12258
NFKBIA,12259
NFKBIB,12260
NFKBID,12261
NFKBIE,12262
NFKBIL1,12263
NFKBIL2,12264
NFKBIZ,12265
NFRKB,12266
NFS1,12267
NFU1,12268
NFX1,12269
NFXL1,12270
NFYA,12271
NFYB,12272
NFYC,12273
NGB,12274
NGDN,12275
NGEF,12276
NGF,12277
NGFR,12278
NGFRAP1,12279
NGLY1,12280
NGRN,12281
NHEDC1,12282
NHEDC2,12283
NHEJ1,12284
NHLH1,12285
NHLH2,12286
NHLRC1,12287
NHLRC2,12288
NHLRC3,12289
NHLRC4,12290
NHP2,12291
NHP2L1,12292
NHS,12293
NHSL1,12294
NHSL2,12295
NIACR2,12296
NICN1,12297
NID1,12298
NID2,12299
NIF3L1,12300
NIM1,12301
NIN,12302
NINJ1,12303
NINJ2,12304
NINL,12305
NIP7,12306
NIPA1,12307
NIPA2,12308
NIPAL1,12309
NIPAL2,12310
NIPAL3,12311
NIPAL4,12312
NIPBL,12313
NIPSNAP1,12314
NIPSNAP3A,12315
NIPSNAP3B,12316
NISCH,12317
NIT1,12318
NIT2,12319
NKAIN1,12320
NKAIN2,12321
NKAIN3,12322
NKAIN4,12323
NKAP,12324
NKAPL,12325
NKD1,12326
NKD2,12327
NKG7,12328
NKIRAS1,12329
NKIRAS2,12330
NKPD1,12331
NKRF,12332
NKTR,12333
NKX1-2,12334
NKX2-1,12335
NKX2-2,12336
NKX2-3,12337
NKX2-5,12338
NKX2-6,12339
NKX2-8,12340
NKX3-1,12341
NKX3-2,12342
NKX6-1,12343
NKX6-2,12344
NKX6-3,12345
NLE1,12346
NLGN1,12347
NLGN2,12348
NLGN3,12349
NLGN4X,12350
NLGN4Y,12351
NLK,12352
NLN,12353
NLRC3,12354
NLRC4,12355
NLRC5,12356
NLRP1,12357
NLRP10,12358
NLRP11,12359
NLRP12,12360
NLRP13,12361
NLRP14,12362
NLRP2,12363
NLRP3,12364
NLRP4,12365
NLRP5,12366
NLRP6,12367
NLRP7,12368
NLRP8,12369
NLRP9,12370
NLRX1,12371
NMB,12372
NMBR,12373
NMD3,12374
NME1,12375
NME1-NME2,12376
NME4,12377
NME5,12378
NME6,12379
NME7,12380
NME8,12381
NME9,12382
NMI,12383
NMNAT1,12384
NMNAT2,12385
NMNAT3,12386
NMRAL1,12387
NMRK2,12388
NMS,12389
NMT1,12390
NMT2,12391
NMU,12392
NMUR1,12393
NMUR2,12394
NNAT,12395
NNMT,12396
NNT,12397
NOA1,12398
NOB1,12399
NOBOX,12400
NOC2L,12401
NOC3L,12402
NOC4L,12403
NOD1,12404
NOD2,12405
NODAL,12406
NOG,12407
NOL10,12408
NOL11,12409
NOL12,12410
NOL3,12411
NOL4,12412
NOL6,12413
NOL7,12414
NOL8,12415
NOL9,12416
NOLC1,12417
NOM1,12418
NOMO1,12419
NOMO2,12420
NOMO3,12421
NONO,12422
NOP10,12423
NOP14,12424
NOP16,12425
NOP2,12426
NOP56,12427
NOP58,12428
NOP9,12429
NOS1,12430
NOS1AP,12431
NOS2,12432
NOS3,12433
NOSIP,12434
NOSTRIN,12435
NOTCH1,12436
NOTCH2,12437
NOTCH2NL,12438
NOTCH3,12439
NOTCH4,12440
NOTO,12441
NOTUM,12442
NOV,12443
NOVA1,12444
NOVA2,12445
NOX1,12446
NOX3,12447
NOX4,12448
NOX5,12449
NOXA1,12450
NOXRED1,12451
NPAP1,12452
NPAS1,12453
NPAS2,12454
NPAS3,12455
NPAS4,12456
NPAT,12457
NPBWR1,12458
NPBWR2,12459
NPC1,12460
NPC1L1,12461
NPC2,12462
NPDC1,12463
NPEPL1,12464
NPEPPS,12465
NPFF,12466
NPFFR1,12467
NPFFR2,12468
NPHP1,12469
NPHP3,12470
NPHP4,12471
NPHS1,12472
NPHS2,12473
NPIP,12474
NPIPL2,12475
NPIPL3,12476
NPIPP1,12477
NPL,12478
NPL2,12479
NPLOC4,12480
NPM1,12481
NPM2,12482
NPM3,12483
NPNT,12484
NPPA,12485
NPPB,12486
NPPC,12487
NPR1,12488
NPR2,12489
NPR3,12490
NPRL2,12491
NPRL3,12492
NPS,12493
NPSR1,12494
NPTN,12495
NPTX1,12496
NPTX2,12497
NPTXR,12498
NPVF,12499
NPY,12500
NPY1R,12501
NPY2R,12502
NPY5R,12503
NQO1,12504
NQO2,12505
NR0B1,12506
NR0B2,12507
NR1D1,12508
NR1D2,12509
NR1H2,12510
NR1H3,12511
NR1H4,12512
NR1I2,12513
NR1I3,12514
NR2C1,12515
NR2C2,12516
NR2C2AP,12517
NR2E1,12518
NR2E3,12519
NR2F1,12520
NR2F2,12521
NR2F6,12522
NR3C1,12523
NR3C2,12524
NR4A1,12525
NR4A2,12526
NR4A3,12527
NR5A1,12528
NR5A2,12529
NR6A1,12530
NRAP,12531
NRAS,12532
NRBF2,12533
NRBP1,12534
NRBP2,12535
NRCAM,12536
NRD1,12537
NREP,12538
NRF1,12539
NRG1,12540
NRG2,12541
NRG3,12542
NRG4,12543
NRIP1,12544
NRIP2,12545
NRIP3,12546
NRK,12547
NRL,12548
NRM,12549
NRN1,12550
NRN1L,12551
NRP1,12552
NRP2,12553
NRSN1,12554
NRSN2,12555
NRXN1,12556
NRXN2,12557
NRXN3,12558
NSA2,12559
NSD1,12560
NSDHL,12561
NSF,12562
NSFL1C,12563
NSL1,12564
NSMAF,12565
NSMCE1,12566
NSMCE2,12567
NSMCE4A,12568
NSRP1,12569
NSUN2,12570
NSUN3,12571
NSUN4,12572
NSUN5,12573
NSUN5P1,12574
NSUN5P2,12575
NSUN6,12576
NSUN7,12577
NT5C,12578
NT5C1A,12579
NT5C1B,12580
NT5C2,12581
NT5C3,12582
NT5C3L,12583
NT5DC1,12584
NT5DC2,12585
NT5DC3,12586
NT5E,12587
NT5M,12588
NTAN1,12589
NTF3,12590
NTF4,12591
NTHL1,12592
NTM,12593
NTMT1,12594
NTN1,12595
NTN3,12596
NTN4,12597
NTN5,12598
NTNG1,12599
NTNG2,12600
NTPCR,12601
NTRK1,12602
NTRK2,12603
NTRK3,12604
NTS,12605
NTSR1,12606
NTSR2,12607
NUAK1,12608
NUAK2,12609
NUB1,12610
NUBP1,12611
NUBP2,12612
NUBPL,12613
NUCB1,12614
NUCB2,12615
NUCKS1,12616
NUDC,12617
NUDCD1,12618
NUDCD2,12619
NUDCD3,12620
NUDT1,12621
NUDT10,12622
NUDT11,12623
NUDT12,12624
NUDT13,12625
NUDT14,12626
NUDT15,12627
NUDT16,12628
NUDT16L1,12629
NUDT17,12630
NUDT18,12631
NUDT19,12632
NUDT2,12633
NUDT21,12634
NUDT22,12635
NUDT3,12636
NUDT4,12637
NUDT5,12638
NUDT6,12639
NUDT7,12640
NUDT8,12641
NUDT9,12642
NUF2,12643
NUFIP1,12644
NUFIP2,12645
NUGGC,12646
NUMA1,12647
NUMB,12648
NUMBL,12649
NUP107,12650
NUP133,12651
NUP153,12652
NUP155,12653
NUP160,12654
NUP188,12655
NUP205,12656
NUP210,12657
NUP210L,12658
NUP214,12659
NUP35,12660
NUP37,12661
NUP43,12662
NUP50,12663
NUP54,12664
NUP62,12665
NUP62CL,12666
NUP85,12667
NUP88,12668
NUP93,12669
NUP98,12670
NUPL1,12671
NUPL2,12672
NUPR1,12673
NUS1,12674
NUSAP1,12675
NUTF2,12676
NVL,12677
NWD1,12678
NXF1,12679
NXF2,12680
NXF2B,12681
NXF3,12682
NXF5,12683
NXN,12684
NXNL1,12685
NXNL2,12686
NXPE1,12687
NXPE2,12688
NXPE3,12689
NXPE4,12690
NXPH1,12691
NXPH2,12692
NXPH3,12693
NXPH4,12694
NXT1,12695
NXT2,12696
NYAP1,12697
NYAP2,12698
NYNRIN,12699
NYX,12700
O3FAR1,12701
OAF,12702
OAS1,12703
OAS2,12704
OAS3,12705
OASL,12706
OAT,12707
OAZ1,12708
OAZ2,12709
OAZ3,12710
OBFC1,12711
OBFC2A,12712
OBFC2B,12713
OBP2A,12714
OBP2B,12715
OBSCN,12716
OBSL1,12717
OC90,12718
OCA2,12719
OCEL1,12720
OCIAD1,12721
OCIAD2,12722
OCLM,12723
OCLN,12724
OCM,12725
OCM2,12726
OCRL,12727
OCSTAMP,12728
ODAM,12729
ODC1,12730
ODF1,12731
ODF2,12732
ODF2L,12733
ODF3,12734
ODF3L1,12735
ODF3L2,12736
ODF4,12737
ODZ1,12738
ODZ2,12739
ODZ3,12740
ODZ4,12741
OFCC1,12742
OFD1,12743
OGDH,12744
OGDHL,12745
OGFOD1,12746
OGFOD2,12747
OGFR,12748
OGFRL1,12749
OGG1,12750
OGN,12751
OGT,12752
OIP5,12753
OIT3,12754
OLA1,12755
OLAH,12756
OLFM1,12757
OLFM2,12758
OLFM3,12759
OLFM4,12760
OLFML1,12761
OLFML2A,12762
OLFML2B,12763
OLFML3,12764
OLIG2,12765
OLIG3,12766
OLR1,12767
OMA1,12768
OMD,12769
OMG,12770
OMP,12771
ONECUT1,12772
ONECUT2,12773
ONECUT3,12774
OOEP,12775
OPA1,12776
OPA3,12777
OPALIN,12778
OPCML,12779
OPHN1,12780
OPLAH,12781
OPN1LW,12782
OPN1MW,12783
OPN1MW2,12784
OPN1SW,12785
OPN3,12786
OPN4,12787
OPN5,12788
OPRD1,12789
OPRK1,12790
OPRL1,12791
OPRM1,12792
OPTC,12793
OPTN,12794
OR10A2,12795
OR10A3,12796
OR10A4,12797
OR10A5,12798
OR10A6,12799
OR10A7,12800
OR10AD1,12801
OR10AG1,12802
OR10C1,12803
OR10D3,12804
OR10G2,12805
OR10G3,12806
OR10G4,12807
OR10G7,12808
OR10G8,12809
OR10G9,12810
OR10H1,12811
OR10H2,12812
OR10H3,12813
OR10H4,12814
OR10H5,12815
OR10J1,12816
OR10J3,12817
OR10J5,12818
OR10K1,12819
OR10K2,12820
OR10P1,12821
OR10Q1,12822
OR10R2,12823
OR10S1,12824
OR10T2,12825
OR10V1,12826
OR10W1,12827
OR10X1,12828
OR10Z1,12829
OR11A1,12830
OR11G2,12831
OR11H1,12832
OR11H12,12833
OR11H2,12834
OR11H4,12835
OR11H6,12836
OR11H7,12837
OR11L1,12838
OR12D2,12839
OR12D3,12840
OR13A1,12841
OR13C2,12842
OR13C3,12843
OR13C4,12844
OR13C5,12845
OR13C8,12846
OR13C9,12847
OR13D1,12848
OR13F1,12849
OR13G1,12850
OR13H1,12851
OR13J1,12852
OR14A16,12853
OR14A2,12854
OR14C36,12855
OR14I1,12856
OR14J1,12857
OR14K1,12858
OR1A1,12859
OR1A2,12860
OR1B1,12861
OR1C1,12862
OR1D2,12863
OR1D4,12864
OR1D5,12865
OR1E1,12866
OR1E2,12867
OR1F1,12868
OR1F2P,12869
OR1G1,12870
OR1I1,12871
OR1J1,12872
OR1J2,12873
OR1J4,12874
OR1K1,12875
OR1L1,12876
OR1L3,12877
OR1L4,12878
OR1L6,12879
OR1L8,12880
OR1M1,12881
OR1N1,12882
OR1N2,12883
OR1Q1,12884
OR1S1,12885
OR1S2,12886
OR2A1,12887
OR2A12,12888
OR2A14,12889
OR2A2,12890
OR2A25,12891
OR2A4,12892
OR2A42,12893
OR2A5,12894
OR2A7,12895
OR2AE1,12896
OR2AG1,12897
OR2AG2,12898
OR2AK2,12899
OR2AP1,12900
OR2AT4,12901
OR2B11,12902
OR2B2,12903
OR2B3,12904
OR2B6,12905
OR2C1,12906
OR2C3,12907
OR2D2,12908
OR2D3,12909
OR2F1,12910
OR2F2,12911
OR2G2,12912
OR2G3,12913
OR2G6,12914
OR2H1,12915
OR2H2,12916
OR2J1,12917
OR2J2,12918
OR2J3,12919
OR2K2,12920
OR2L13,12921
OR2L1P,12922
OR2L2,12923
OR2L3,12924
OR2L5,12925
OR2L8,12926
OR2M1P,12927
OR2M2,12928
OR2M3,12929
OR2M4,12930
OR2M5,12931
OR2M7,12932
OR2S2,12933
OR2T1,12934
OR2T10,12935
OR2T11,12936
OR2T12,12937
OR2T2,12938
OR2T27,12939
OR2T29,12940
OR2T3,12941
OR2T33,12942
OR2T34,12943
OR2T35,12944
OR2T4,12945
OR2T5,12946
OR2T6,12947
OR2T8,12948
OR2V1,12949
OR2V2,12950
OR2W1,12951
OR2W3,12952
OR2W5,12953
OR2Y1,12954
OR2Z1,12955
OR3A1,12956
OR3A2,12957
OR3A3,12958
OR3A4,12959
OR4A13P,12960
OR4A15,12961
OR4A16,12962
OR4A47,12963
OR4A5,12964
OR4B1,12965
OR4C11,12966
OR4C12,12967
OR4C13,12968
OR4C15,12969
OR4C16,12970
OR4C2P,12971
OR4C3,12972
OR4C45,12973
OR4C46,12974
OR4C5,12975
OR4C6,12976
OR4D1,12977
OR4D10,12978
OR4D11,12979
OR4D2,12980
OR4D5,12981
OR4D6,12982
OR4D9,12983
OR4E2,12984
OR4F15,12985
OR4F17,12986
OR4F21,12987
OR4F4,12988
OR4F5,12989
OR4F6,12990
OR4K1,12991
OR4K13,12992
OR4K14,12993
OR4K15,12994
OR4K17,12995
OR4K2,12996
OR4K5,12997
OR4L1,12998
OR4M1,12999
OR4M2,13000
OR4N2,13001
OR4N3P,13002
OR4N4,13003
OR4N5,13004
OR4P4,13005
OR4Q3,13006
OR4S1,13007
OR4S2,13008
OR4X1,13009
OR4X2,13010
OR51A2,13011
OR51A4,13012
OR51A7,13013
OR51B2,13014
OR51B4,13015
OR51B5,13016
OR51B6,13017
OR51C1P,13018
OR51D1,13019
OR51E1,13020
OR51E2,13021
OR51F1,13022
OR51F2,13023
OR51G1,13024
OR51G2,13025
OR51I1,13026
OR51I2,13027
OR51J1,13028
OR51L1,13029
OR51M1,13030
OR51Q1,13031
OR51S1,13032
OR51T1,13033
OR51V1,13034
OR52A1,13035
OR52A4,13036
OR52A5,13037
OR52B2,13038
OR52B4,13039
OR52B6,13040
OR52D1,13041
OR52E2,13042
OR52E4,13043
OR52E6,13044
OR52E8,13045
OR52H1,13046
OR52I1,13047
OR52I2,13048
OR52J3,13049
OR52K1,13050
OR52K2,13051
OR52L1,13052
OR52L2P,13053
OR52M1,13054
OR52N1,13055
OR52N2,13056
OR52N4,13057
OR52N5,13058
OR52R1,13059
OR52W1,13060
OR56A1,13061
OR56A3,13062
OR56A4,13063
OR56A5,13064
OR56B1,13065
OR56B4,13066
OR5A1,13067
OR5A2,13068
OR5AC2,13069
OR5AK2,13070
OR5AK3P,13071
OR5AN1,13072
OR5AP2,13073
OR5AR1,13074
OR5AS1,13075
OR5AU1,13076
OR5B12,13077
OR5B17,13078
OR5B2,13079
OR5B21,13080
OR5B3,13081
OR5C1,13082
OR5D13,13083
OR5D14,13084
OR5D16,13085
OR5D18,13086
OR5F1,13087
OR5H1,13088
OR5H14,13089
OR5H15,13090
OR5H2,13091
OR5H6,13092
OR5I1,13093
OR5J2,13094
OR5K1,13095
OR5K2,13096
OR5K3,13097
OR5K4,13098
OR5L1,13099
OR5L2,13100
OR5M1,13101
OR5M10,13102
OR5M11,13103
OR5M3,13104
OR5M8,13105
OR5M9,13106
OR5P2,13107
OR5P3,13108
OR5R1,13109
OR5T1,13110
OR5T2,13111
OR5T3,13112
OR5V1,13113
OR5W2,13114
OR6A2,13115
OR6B1,13116
OR6B2,13117
OR6B3,13118
OR6C1,13119
OR6C2,13120
OR6C3,13121
OR6C4,13122
OR6C6,13123
OR6C65,13124
OR6C68,13125
OR6C70,13126
OR6C74,13127
OR6C75,13128
OR6C76,13129
OR6F1,13130
OR6K2,13131
OR6K3,13132
OR6K6,13133
OR6M1,13134
OR6N1,13135
OR6N2,13136
OR6P1,13137
OR6Q1,13138
OR6S1,13139
OR6T1,13140
OR6V1,13141
OR6X1,13142
OR6Y1,13143
OR7A10,13144
OR7A17,13145
OR7A2P,13146
OR7A5,13147
OR7C1,13148
OR7C2,13149
OR7D2,13150
OR7D4,13151
OR7E24,13152
OR7E5P,13153
OR7E87P,13154
OR7E8P,13155
OR7G1,13156
OR7G2,13157
OR7G3,13158
OR8A1,13159
OR8B12,13160
OR8B2,13161
OR8B3,13162
OR8B4,13163
OR8B8,13164
OR8D1,13165
OR8D2,13166
OR8D4,13167
OR8G2,13168
OR8G5,13169
OR8H1,13170
OR8H2,13171
OR8H3,13172
OR8I2,13173
OR8J1,13174
OR8J3,13175
OR8K1,13176
OR8K3,13177
OR8K5,13178
OR8S1,13179
OR8U1,13180
OR9A2,13181
OR9A4,13182
OR9G1,13183
OR9G4,13184
OR9G9,13185
OR9I1,13186
OR9K2,13187
OR9Q1,13188
OR9Q2,13189
ORAI1,13190
ORAI2,13191
ORAI3,13192
ORAOV1,13193
ORC1,13194
ORC1L,13195
ORC2,13196
ORC2L,13197
ORC3,13198
ORC3L,13199
ORC4,13200
ORC4L,13201
ORC5,13202
ORC5L,13203
ORC6,13204
ORM1,13205
ORM2,13206
ORMDL1,13207
ORMDL2,13208
ORMDL3,13209
OS9,13210
OSBP,13211
OSBP2,13212
OSBPL10,13213
OSBPL11,13214
OSBPL1A,13215
OSBPL2,13216
OSBPL3,13217
OSBPL5,13218
OSBPL6,13219
OSBPL7,13220
OSBPL8,13221
OSBPL9,13222
OSCAR,13223
OSCP1,13224
OSGEP,13225
OSGEPL1,13226
OSGIN1,13227
OSGIN2,13228
OSM,13229
OSMR,13230
OSR1,13231
OSR2,13232
OST4,13233
OSTBETA,13234
OSTC,13235
OSTCL,13236
OSTF1,13237
OSTM1,13238
OSTN,13239
OSTalpha,13240
OTC,13241
OTOA,13242
OTOF,13243
OTOG,13244
OTOGL,13245
OTOL1,13246
OTOP1,13247
OTOP2,13248
OTOP3,13249
OTOR,13250
OTOS,13251
OTP,13252
OTUB1,13253
OTUB2,13254
OTUD1,13255
OTUD3,13256
OTUD4,13257
